chip,device_name,sm_count,git_commit,extension_md5,case_source,family,n_rows,n_cols,top_k,sorted_value,return_value,input_dtype,index_dtype,num_runs,backend,status,error_type,error_message,time(us),throughput(TB/s),bandwidth(GB/s),Byte(MB),relative_pct_vs_maca_c,note
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,3340.083,0.16105,161.05,537.919,100.0,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,torch,pass,,,15345.254,0.035054,35.054,,21.77,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,6488.883,0.165636,165.636,1074.79,100.0,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,30249.011,0.035531,35.531,,21.45,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,9.754,0.201567,201.567,1.966,100.0,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1600,MetaX C600-U,32,ae90fa2015eec8f463621c882b7d7170dab5194f,727b6c4ef538e42e0467832e97c2457c,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,91.238,0.034478,34.478,3.146,100.0,
